Cell_line,GENE,normZ,p-value,FDR,Treatment
MCF10A,ALDH1A1,-1.09,0.138,1.07,AZD6738
MCF10A,ALDH1A2,0.6,0.726,0.993,AZD6738
MCF10A,ALDH1A3,0.44,0.669,0.997,AZD6738
MCF10A,ALDH1B1,-0.2,0.419,1.02,AZD6738
MCF10A,ALDH1L1,-0.88,0.189,1.07,AZD6738
MCF10A,ALDH1L2,1.54,0.938,0.994,AZD6738
MCF10A,ALDH2,-0.28,0.389,1.02,AZD6738
MCF10A,ALDH3A1,-0.04,0.483,1.02,AZD6738
MCF10A,ALDH3A2,-0.51,0.307,1.04,AZD6738
MCF10A,ALDH3B2,-0.01,0.498,1.02,AZD6738
MCF10A,ALDH4A1,0.87,0.807,0.991,AZD6738
MCF10A,ALDH5A1,-1.26,0.103,1.07,AZD6738
MCF10A,ALDH6A1,0.62,0.734,0.992,AZD6738
MCF10A,ALDH7A1,0.32,0.624,1,AZD6738
MCF10A,ALDH8A1,0.22,0.587,1,AZD6738
MCF10A,ALDH9A1,-0.88,0.19,1.07,AZD6738
MCF10A,ALDOA,0.81,0.79,0.994,AZD6738
MCF10A,ALDOB,0.03,0.513,1.01,AZD6738
MCF10A,ALDOC,1.88,0.97,0.996,AZD6738
MCF10A,ALG1,1.26,0.895,0.993,AZD6738
MCF10A,ALG11,-1.61,0.0539,1.01,AZD6738
MCF10A,ALG12,1.37,0.914,0.994,AZD6738
MCF10A,ALG13,0.02,0.506,1.01,AZD6738
MCF10A,ALG14,-0.33,0.37,1.03,AZD6738
MCF10A,ALG2,-0.21,0.418,1.02,AZD6738
MCF10A,ALG3,0.02,0.508,1.01,AZD6738
MCF10A,ALG5,-0.01,0.495,1.02,AZD6738
MCF10A,ALG6,-0.96,0.168,1.08,AZD6738
MCF10A,ALG8,-0.13,0.448,1.02,AZD6738
MCF10A,ALG9,-0.29,0.385,1.03,AZD6738
MCF10A,ALK,1.02,0.845,0.989,AZD6738
MCF10A,ALKBH1,-1.04,0.149,1.07,AZD6738
MCF10A,ALKBH2,0.75,0.775,0.995,AZD6738
MCF10A,ALKBH3,1.01,0.845,0.989,AZD6738
MCF10A,ALKBH4,-0.89,0.185,1.07,AZD6738
MCF10A,ALKBH5,2.05,0.98,0.997,AZD6738
MCF10A,ALKBH6,0.31,0.622,1,AZD6738
MCF10A,ALKBH7,0.39,0.652,1,AZD6738
MCF10A,ALKBH8,1.02,0.845,0.989,AZD6738
MCF10A,ALLC,-0.21,0.416,1.02,AZD6738
MCF10A,ALMS1,0.36,0.64,1,AZD6738
MCF10A,ALOX12,0.26,0.603,1,AZD6738
MCF10A,ALOX12B,-0.35,0.365,1.03,AZD6738
MCF10A,ALOX15,0.48,0.686,0.993,AZD6738
MCF10A,ALOX15B,2.36,0.991,1,AZD6738
MCF10A,ALOX5,0.72,0.766,0.995,AZD6738
MCF10A,ALOX5AP,-0.81,0.209,1.06,AZD6738
MCF10A,ALOXE3,1.11,0.867,0.99,AZD6738
MCF10A,ALPI,-1.08,0.141,1.07,AZD6738
MCF10A,ALPK1,2.42,0.992,1,AZD6738
MCF10A,ALPK2,-1.26,0.104,1.07,AZD6738
MCF10A,ALPK3,-0.44,0.331,1.04,AZD6738
MCF10A,ALPL,-0.71,0.239,1.06,AZD6738
MCF10A,ALS2,-0.32,0.375,1.02,AZD6738
MCF10A,ALS2CL,-0.02,0.494,1.02,AZD6738
MCF10A,ALS2CR11,-0.51,0.306,1.05,AZD6738
MCF10A,ALS2CR12,0.04,0.516,1.01,AZD6738
MCF10A,ALX1,0.37,0.644,1,AZD6738
MCF10A,ALX3,-0.51,0.306,1.05,AZD6738
MCF10A,ALX4,-1.44,0.0751,1.06,AZD6738
MCF10A,ALYREF,1.69,0.955,0.994,AZD6738
MCF10A,AMACR,1.17,0.88,0.991,AZD6738
MCF10A,AMBN,1.41,0.92,0.993,AZD6738
MCF10A,AMBP,-0.4,0.344,1.03,AZD6738
MCF10A,AMBRA1,0.51,0.694,0.994,AZD6738
MCF10A,AMDHD1,-0.28,0.391,1.02,AZD6738
MCF10A,AMDHD2,-1.48,0.0698,1.05,AZD6738
MCF10A,AMER1,0.79,0.784,0.994,AZD6738
MCF10A,AMER2,0.98,0.836,0.989,AZD6738
MCF10A,AMER3,0.59,0.723,0.993,AZD6738
MCF10A,AMFR,-0.22,0.413,1.02,AZD6738
MCF10A,AMH,-0.65,0.259,1.05,AZD6738
MCF10A,AMHR2,1.46,0.928,0.994,AZD6738
MCF10A,AMICA1,1.05,0.854,0.99,AZD6738
MCF10A,AMIGO1,-0.65,0.257,1.05,AZD6738
MCF10A,AMIGO2,0.05,0.521,1.01,AZD6738
MCF10A,AMMECR1,-0.46,0.323,1.04,AZD6738
MCF10A,AMMECR1L,-0.46,0.324,1.04,AZD6738
MCF10A,AMN,-1.39,0.0823,1.07,AZD6738
MCF10A,AMN1,0.56,0.711,0.992,AZD6738
MCF10A,AMOT,0.31,0.62,1,AZD6738
MCF10A,AMOTL1,-2.21,0.0136,0.814,AZD6738
MCF10A,AMOTL2,-0.73,0.233,1.06,AZD6738
MCF10A,AMPD1,1.03,0.849,0.989,AZD6738
MCF10A,AMPD2,-0.22,0.412,1.02,AZD6738
MCF10A,AMPD3,-0.1,0.459,1.02,AZD6738
MCF10A,AMPH,-0.24,4.05E-01,1.02,AZD6738
MCF10A,AMT,-0.66,0.255,1.06,AZD6738
MCF10A,AMTN,0.53,0.702,0.992,AZD6738
MCF10A,AMZ1,1.09,0.861,0.99,AZD6738
MCF10A,ANAPC11,2.25,0.988,0.999,AZD6738
MCF10A,ANAPC13,-1,0.158,1.07,AZD6738
MCF10A,ANAPC15,-1.9,0.0287,0.943,AZD6738
MCF10A,ANAPC16,1.19,0.884,0.991,AZD6738
MCF10A,ANAPC2,1.46,0.927,0.994,AZD6738
MCF10A,ANAPC4,0.19,0.576,1.01,AZD6738
MCF10A,ANAPC5,-1.44,0.0753,1.05,AZD6738
MCF10A,ANAPC7,-2.33,0.00999,0.718,AZD6738
MCF10A,ANG,1.25,0.895,0.992,AZD6738
MCF10A,ANGEL1,0.54,0.704,0.993,AZD6738
MCF10A,ANGEL2,1.64,0.95,0.995,AZD6738
MCF10A,ANGPT1,-0.13,0.449,1.02,AZD6738
MCF10A,ANGPT2,-0.13,0.447,1.02,AZD6738
MCF10A,ANGPT4,1.7,0.955,0.994,AZD6738
MCF10A,ANGPTL1,1.34,0.91,0.994,AZD6738
MCF10A,ANGPTL2,1.53,0.937,0.994,AZD6738
MCF10A,ANGPTL3,-0.08,0.466,1.02,AZD6738
MCF10A,ANGPTL4,0.48,0.685,0.993,AZD6738
MCF10A,ANGPTL5,-1.18,0.119,1.08,AZD6738
MCF10A,ANGPTL6,-1.15,0.125,1.06,AZD6738
MCF10A,ANGPTL7,-0.49,0.313,1.04,AZD6738
MCF10A,ANHX,-1.39,0.0829,1.07,AZD6738
MCF10A,ANK1,-0.45,0.325,1.04,AZD6738
MCF10A,ANK2,-0.31,0.378,1.03,AZD6738
MCF10A,ANK3,-1.01,0.157,1.08,AZD6738
MCF10A,ANKAR,-1.26,0.104,1.07,AZD6738
MCF10A,ANKDD1A,-0.79,0.216,1.06,AZD6738
MCF10A,ANKDD1B,0.93,0.824,0.991,AZD6738
MCF10A,ANKEF1,0.52,0.7,0.993,AZD6738
MCF10A,ANKFN1,1.07,0.858,0.99,AZD6738
MCF10A,ANKFY1,0.58,0.721,0.993,AZD6738
MCF10A,ANKH,-0.7,0.242,1.06,AZD6738
MCF10A,ANKIB1,0,0.499,1.02,AZD6738
MCF10A,ANKK1,-0.34,0.366,1.03,AZD6738
MCF10A,ANKLE1,0.41,0.657,1,AZD6738
MCF10A,ANKLE2,0.54,0.706,0.992,AZD6738
MCF10A,ANKMY1,1.49,0.932,0.994,AZD6738
MCF10A,ANKMY2,-1.52,0.0648,1.05,AZD6738
MCF10A,ANKRA2,1.16,0.877,0.991,AZD6738
MCF10A,ANKRD1,0.4,0.657,1,AZD6738
MCF10A,ANKRD10,0.11,0.543,1.01,AZD6738
MCF10A,ANKRD11,0.18,0.572,1.01,AZD6738
MCF10A,ANKRD12,0.38,0.647,1,AZD6738
MCF10A,ANKRD13A,-0.23,0.409,1.02,AZD6738
MCF10A,ANKRD13B,1.63,0.949,0.994,AZD6738
MCF10A,ANKRD13C,1.06,0.855,0.99,AZD6738
MCF10A,ANKRD13D,-0.59,0.276,1.05,AZD6738
MCF10A,ANKRD16,0.83,0.796,0.994,AZD6738
MCF10A,ANKRD17,2.23,0.987,0.999,AZD6738
MCF10A,ANKRD2,0.52,0.699,0.993,AZD6738
MCF10A,ANKRD22,0.1,0.541,1.01,AZD6738
MCF10A,ANKRD23,0.01,0.503,1.02,AZD6738
MCF10A,ANKRD24,0.14,0.558,1.01,AZD6738
MCF10A,ANKRD26,1.02,0.846,0.99,AZD6738
MCF10A,ANKRD27,0.82,0.794,0.994,AZD6738
MCF10A,ANKRD28,-0.72,0.237,1.06,AZD6738
MCF10A,ANKRD29,-0.43,0.333,1.04,AZD6738
MCF10A,ANKRD30B,-1.22,0.111,1.07,AZD6738
MCF10A,ANKRD31,0.41,0.658,1,AZD6738
MCF10A,ANKRD32,-2.41,0.008,0.662,AZD6738
MCF10A,ANKRD33,0.8,0.789,0.994,AZD6738
MCF10A,ANKRD33B,0.5,0.692,0.993,AZD6738
MCF10A,ANKRD34A,1.01,0.843,0.989,AZD6738
MCF10A,ANKRD34B,-0.21,0.418,1.02,AZD6738
MCF10A,ANKRD34C,-1.66,0.0483,1,AZD6738
MCF10A,ANKRD35,-0.47,0.318,1.04,AZD6738
MCF10A,ANKRD36C,1.04,0.85,0.99,AZD6738
MCF10A,ANKRD37,1.05,0.853,0.99,AZD6738
MCF10A,ANKRD39,-1.47,0.0712,1.05,AZD6738
MCF10A,ANKRD40,-0.09,0.465,1.02,AZD6738
MCF10A,ANKRD42,0.73,0.768,0.996,AZD6738
MCF10A,ANKRD44,-0.34,0.367,1.03,AZD6738
MCF10A,ANKRD45,-0.73,0.234,1.06,AZD6738
MCF10A,ANKRD46,0.62,0.734,0.992,AZD6738
MCF10A,ANKRD49,-3.14,0.000852,0.266,AZD6738
MCF10A,ANKRD50,0.28,0.609,1,AZD6738
MCF10A,ANKRD52,2.02,0.978,0.997,AZD6738
MCF10A,ANKRD53,-2.37,0.00892,0.689,AZD6738
MCF10A,ANKRD54,0.03,0.511,1.01,AZD6738
MCF10A,ANKRD55,-0.65,0.258,1.05,AZD6738
MCF10A,ANKRD6,-0.33,0.369,1.03,AZD6738
MCF10A,ANKRD61,-0.66,0.253,1.06,AZD6738
MCF10A,ANKRD62,-0.07,0.472,1.02,AZD6738
MCF10A,ANKRD63,-0.43,0.335,1.04,AZD6738
MCF10A,ANKRD65,-0.13,0.447,1.02,AZD6738
MCF10A,ANKRD66,-1.1,0.136,1.07,AZD6738
MCF10A,ANKRD7,-0.12,0.454,1.02,AZD6738
MCF10A,ANKRD9,-0.04,0.486,1.02,AZD6738
MCF10A,ANKS1A,0.86,0.806,0.991,AZD6738
MCF10A,ANKS1B,0.03,0.513,1.01,AZD6738
MCF10A,ANKS3,0.32,0.624,1,AZD6738
MCF10A,ANKS4B,-0.51,0.307,1.04,AZD6738
MCF10A,ANKS6,-0.34,0.369,1.03,AZD6738
MCF10A,ANKUB1,-0.51,0.304,1.05,AZD6738
MCF10A,ANKZF1,-0.02,0.494,1.02,AZD6738
MCF10A,ANLN,-0.21,0.417,1.02,AZD6738
MCF10A,ANO1,-0.47,0.32,1.04,AZD6738
MCF10A,ANO10,-0.59,0.279,1.05,AZD6738
MCF10A,ANO2,0.6,0.726,0.993,AZD6738
MCF10A,ANO3,-1.09,0.137,1.07,AZD6738
MCF10A,ANO4,0.93,0.824,0.991,AZD6738
MCF10A,ANO5,-1.2,0.116,1.07,AZD6738
MCF10A,ANO6,1.88,0.97,0.996,AZD6738
MCF10A,ANO7,-1.12,0.131,1.06,AZD6738
MCF10A,ANO8,0.63,0.735,0.992,AZD6738
MCF10A,ANO9,0.81,0.79,0.994,AZD6738
MCF10A,ANP32A,-1.31,0.0957,1.07,AZD6738
MCF10A,ANP32E,-0.1,0.461,1.02,AZD6738
MCF10A,ANPEP,-0.37,0.355,1.03,AZD6738
MCF10A,ANTXR1,0.79,0.784,0.994,AZD6738
MCF10A,ANTXR2,0.13,0.551,1.01,AZD6738
MCF10A,ANTXRL,1.08,0.859,0.99,AZD6738
MCF10A,ANXA1,0.93,0.823,0.99,AZD6738
MCF10A,ANXA10,-0.25,0.402,1.02,AZD6738
MCF10A,ANXA11,-1.21,0.114,1.07,AZD6738
MCF10A,ANXA13,-0.87,0.193,1.07,AZD6738
MCF10A,ANXA2R,-1.95,0.0257,0.931,AZD6738
MCF10A,ANXA3,-0.15,0.439,1.02,AZD6738
MCF10A,ANXA4,1.49,0.932,0.994,AZD6738
MCF10A,ANXA5,0.76,0.776,0.995,AZD6738
MCF10A,ANXA6,0.53,0.703,0.993,AZD6738
MCF10A,ANXA7,-1.91,0.0282,0.943,AZD6738
MCF10A,ANXA9,0.1,0.54,1.01,AZD6738
MCF10A,AOAH,-0.34,0.367,1.03,AZD6738
MCF10A,AOC2,-2.32,0.0101,0.717,AZD6738
MCF10A,AOC3,0.99,0.839,0.989,AZD6738
MCF10A,AOX1,-0.73,0.234,1.06,AZD6738
MCF10A,AP1AR,0.02,0.509,1.01,AZD6738
MCF10A,AP1B1,-0.85,0.197,1.06,AZD6738
MCF10A,AP1G1,-1.18,0.12,1.08,AZD6738
MCF10A,AP1G2,-0.75,0.227,1.06,AZD6738
MCF10A,AP1M1,-1.15,0.125,1.06,AZD6738
MCF10A,AP1M2,1.46,0.928,0.994,AZD6738
MCF10A,AP1S1,0.11,0.542,1.01,AZD6738
MCF10A,AP1S3,1.04,0.852,0.99,AZD6738
MCF10A,AP2A1,0.44,0.671,0.995,AZD6738
MCF10A,AP2A2,-0.99,0.161,1.07,AZD6738
MCF10A,AP2B1,-0.25,0.402,1.02,AZD6738
MCF10A,AP2M1,0.48,0.686,0.993,AZD6738
MCF10A,AP2S1,0.42,0.663,0.998,AZD6738
MCF10A,AP3B1,0.09,0.536,1.01,AZD6738
MCF10A,AP3B2,-0.12,0.453,1.02,AZD6738
MCF10A,AP3D1,0.39,0.651,1,AZD6738
MCF10A,AP3M1,-0.95,0.172,1.07,AZD6738
MCF10A,AP3M2,0.51,0.695,0.994,AZD6738
MCF10A,AP3S2,-0.43,0.335,1.04,AZD6738
MCF10A,AP4B1,-1.75,0.0397,0.981,AZD6738
MCF10A,AP4E1,-0.65,0.259,1.05,AZD6738
MCF10A,AP4M1,0.4,0.654,1,AZD6738
MCF10A,AP5B1,-1.4,0.0806,1.06,AZD6738
MCF10A,AP5M1,-0.22,0.411,1.02,AZD6738
MCF10A,AP5S1,1.61,0.946,0.994,AZD6738
MCF10A,AP5Z1,-0.26,0.396,1.02,AZD6738
MCF10A,APAF1,-0.04,0.485,1.02,AZD6738
MCF10A,APBA1,-0.35,0.364,1.03,AZD6738
MCF10A,APBA2,-0.75,0.227,1.06,AZD6738
MCF10A,APBA3,0.95,0.828,0.991,AZD6738
MCF10A,APBB1,0.11,0.543,1.01,AZD6738
MCF10A,APBB1IP,-0.41,0.342,1.04,AZD6738
MCF10A,APBB2,1.4,0.919,0.993,AZD6738
MCF10A,APBB3,-0.05,0.482,1.02,AZD6738
MCF10A,APC,-1.01,0.156,1.08,AZD6738
MCF10A,APC2,-1.98,0.0236,0.911,AZD6738
MCF10A,APCDD1,0.49,0.688,0.992,AZD6738
MCF10A,APCDD1L,1.96,0.975,0.996,AZD6738
MCF10A,APCS,1,0.841,0.989,AZD6738
MCF10A,APEH,1.47,0.929,0.993,AZD6738
MCF10A,APEX1,-1.73,0.0421,0.99,AZD6738
MCF10A,APEX2,-2.63,0.00424,0.497,AZD6738
MCF10A,APH1A,-0.05,0.481,1.02,AZD6738
MCF10A,APH1B,-0.05,0.481,1.02,AZD6738
MCF10A,APLF,-0.38,0.351,1.03,AZD6738
MCF10A,APLN,-2.07,0.0191,0.88,AZD6738
MCF10A,APLNR,0.48,0.685,0.993,AZD6738
MCF10A,APLP1,1.54,0.938,0.994,AZD6738
MCF10A,APLP2,1.73,0.958,0.994,AZD6738
MCF10A,APMAP,2.42,0.992,1,AZD6738
MCF10A,APOA1,-2.51,0.00608,0.594,AZD6738
MCF10A,APOA1BP,1.42,0.922,0.994,AZD6738
MCF10A,APOA2,-0.99,0.161,1.07,AZD6738
MCF10A,APOA4,-0.9,0.184,1.07,AZD6738
MCF10A,APOA5,-1.59,0.0563,1.02,AZD6738
MCF10A,APOB,1.11,0.867,0.99,AZD6738
MCF10A,APOBEC1,0.56,0.711,0.992,AZD6738
MCF10A,APOBEC2,0.62,0.731,0.992,AZD6738
MCF10A,APOBEC3A,-1,0.159,1.07,AZD6738
MCF10A,APOBEC3D,1.24,0.893,0.993,AZD6738
MCF10A,APOBEC3G,-0.24,0.406,1.02,AZD6738
MCF10A,APOBEC3H,0.14,0.558,1.01,AZD6738
MCF10A,APOBR,-0.09,0.466,1.02,AZD6738
MCF10A,APOC3,-0.86,0.196,1.06,AZD6738
MCF10A,APOC4,-0.49,0.311,1.04,AZD6738
MCF10A,APOD,0.04,0.514,1.01,AZD6738
MCF10A,APOE,0.08,0.534,1.01,AZD6738
MCF10A,APOF,-0.98,0.165,1.08,AZD6738
MCF10A,APOH,1.85,0.968,0.996,AZD6738
MCF10A,APOL1,-1.52,0.0646,1.05,AZD6738
MCF10A,APOL2,0.51,0.694,0.994,AZD6738
MCF10A,APOL3,-0.59,0.278,1.05,AZD6738
MCF10A,APOL5,-0.17,0.432,1.02,AZD6738
MCF10A,APOL6,-1.2,0.115,1.07,AZD6738
MCF10A,APOLD1,-0.96,0.169,1.08,AZD6738
MCF10A,APOM,-2.1,0.0177,0.855,AZD6738
MCF10A,APOO,0.32,0.626,1,AZD6738
MCF10A,APOOL,-0.24,0.406,1.02,AZD6738
MCF10A,APP,-0.97,0.167,1.08,AZD6738
MCF10A,APPBP2,-0.56,0.286,1.05,AZD6738
MCF10A,APPL1,0.56,0.713,0.992,AZD6738
MCF10A,APPL2,-0.4,0.346,1.03,AZD6738
MCF10A,APRT,1.63,0.948,0.994,AZD6738
MCF10A,APTX,-1.39,0.0824,1.07,AZD6738
MCF10A,AQP1,-0.46,0.322,1.04,AZD6738
MCF10A,AQP10,-2.77,0.00282,0.439,AZD6738
MCF10A,AQP11,0.01,0.502,1.02,AZD6738
MCF10A,AQP2,-0.32,0.374,1.02,AZD6738
MCF10A,AQP3,-1.13,0.129,1.06,AZD6738
MCF10A,AQP4,-0.68,0.248,1.05,AZD6738
MCF10A,AQP5,0.15,0.559,1.01,AZD6738
MCF10A,AQP6,1.16,0.877,0.991,AZD6738
MCF10A,AQP8,0.02,0.51,1.01,AZD6738
MCF10A,AQP9,-0.15,0.438,1.02,AZD6738
MCF10A,AQR,0.01,0.505,1.01,AZD6738
MCF10A,AR,0.31,0.623,1,AZD6738
MCF10A,ARAF,1.8,0.964,0.996,AZD6738
MCF10A,ARAP1,-2.95,0.00159,0.392,AZD6738
MCF10A,ARAP2,-0.29,0.385,1.03,AZD6738
MCF10A,ARAP3,0.45,0.675,0.995,AZD6738
MCF10A,ARC,-0.19,0.424,1.02,AZD6738
MCF10A,ARCN1,0.23,0.591,1,AZD6738
MCF10A,AREL1,1.18,0.881,0.991,AZD6738
MCF10A,ARF1,-1.28,0.101,1.07,AZD6738
MCF10A,ARF3,1.14,0.872,0.99,AZD6738
MCF10A,ARF5,0.24,0.594,1,AZD6738
MCF10A,ARFGAP1,1.5,0.933,0.994,AZD6738
MCF10A,ARFGAP2,-0.16,0.435,1.02,AZD6738
MCF10A,ARFGAP3,0.01,0.504,1.02,AZD6738
MCF10A,ARFGEF1,-0.91,0.182,1.08,AZD6738
MCF10A,ARFGEF2,1.61,0.946,0.994,AZD6738
MCF10A,ARFIP2,-0.14,0.446,1.02,AZD6738
MCF10A,ARFRP1,0.9,0.816,0.99,AZD6738
MCF10A,ARG1,-0.76,0.223,1.06,AZD6738
MCF10A,ARG2,0.31,0.62,1,AZD6738
MCF10A,ARGLU1,0.42,0.664,0.998,AZD6738
MCF10A,ARHGAP1,0.18,0.572,1.01,AZD6738
MCF10A,ARHGAP10,0.55,0.709,0.992,AZD6738
MCF10A,ARHGAP11A,-0.44,0.33,1.04,AZD6738
MCF10A,ARHGAP12,0.24,0.596,1,AZD6738
MCF10A,ARHGAP15,1.08,0.861,0.99,AZD6738
MCF10A,ARHGAP17,0.38,0.646,1,AZD6738
MCF10A,ARHGAP18,-0.43,0.332,1.04,AZD6738
MCF10A,ARHGAP19,0.53,0.701,0.993,AZD6738
MCF10A,ARHGAP20,-0.65,0.257,1.05,AZD6738
MCF10A,ARHGAP21,-1.02,0.153,1.07,AZD6738
MCF10A,ARHGAP22,0.12,0.549,1.01,AZD6738
MCF10A,ARHGAP23,0.86,0.806,0.991,AZD6738
MCF10A,ARHGAP24,1.83,0.967,0.996,AZD6738
MCF10A,ARHGAP25,-0.59,0.276,1.05,AZD6738
MCF10A,ARHGAP26,0.54,0.705,0.992,AZD6738
MCF10A,ARHGAP27,2.34,0.99,1,AZD6738
MCF10A,ARHGAP28,1.75,0.96,0.995,AZD6738
MCF10A,ARHGAP29,-0.49,0.312,1.04,AZD6738
MCF10A,ARHGAP30,-0.73,0.232,1.06,AZD6738
MCF10A,ARHGAP31,1.07,0.858,0.99,AZD6738
MCF10A,ARHGAP32,-0.04,0.484,1.02,AZD6738
MCF10A,ARHGAP33,0.89,0.812,0.991,AZD6738
MCF10A,ARHGAP35,2.78,0.997,1,AZD6738
MCF10A,ARHGAP36,-0.37,0.354,1.03,AZD6738
MCF10A,ARHGAP39,-1.43,0.0766,1.05,AZD6738
MCF10A,ARHGAP4,0.84,0.8,0.993,AZD6738
MCF10A,ARHGAP42,0.86,0.806,0.991,AZD6738
MCF10A,ARHGAP44,0.39,0.651,1,AZD6738
MCF10A,ARHGAP5,2.03,0.979,0.997,AZD6738
MCF10A,ARHGAP6,-0.2,0.421,1.02,AZD6738
MCF10A,ARHGAP8,0.76,0.778,0.995,AZD6738
MCF10A,ARHGAP9,1.39,0.918,0.994,AZD6738
MCF10A,ARHGDIA,1.26,0.896,0.993,AZD6738
MCF10A,ARHGDIB,0.54,0.705,0.993,AZD6738
MCF10A,ARHGDIG,-0.9,0.185,1.07,AZD6738
MCF10A,ARHGEF1,0.37,0.645,1,AZD6738
MCF10A,ARHGEF10,0.8,0.788,0.994,AZD6738
MCF10A,ARHGEF10L,-0.27,0.392,1.02,AZD6738
MCF10A,ARHGEF11,-0.8,0.213,1.06,AZD6738
MCF10A,ARHGEF12,-0.56,0.287,1.05,AZD6738
MCF10A,ARHGEF15,1.04,0.852,0.99,AZD6738
MCF10A,ARHGEF16,-0.51,0.305,1.05,AZD6738
MCF10A,ARHGEF17,-0.59,0.277,1.05,AZD6738
MCF10A,ARHGEF18,0.51,0.694,0.994,AZD6738
MCF10A,ARHGEF19,0,0.499,1.02,AZD6738
MCF10A,ARHGEF2,-1.47,0.071,1.05,AZD6738
MCF10A,ARHGEF25,-0.27,0.393,1.02,AZD6738
MCF10A,ARHGEF26,-0.36,0.359,1.03,AZD6738
MCF10A,ARHGEF28,-1.82,0.0343,0.95,AZD6738
MCF10A,ARHGEF3,0.03,0.513,1.01,AZD6738
MCF10A,ARHGEF33,-0.06,0.475,1.02,AZD6738
MCF10A,ARHGEF37,0.34,0.634,1,AZD6738
MCF10A,ARHGEF38,1.29,0.901,0.993,AZD6738
MCF10A,ARHGEF39,-0.39,0.349,1.03,AZD6738
MCF10A,ARHGEF40,0.22,0.588,1,AZD6738
MCF10A,ARHGEF5,-1.56,0.0599,1.04,AZD6738
MCF10A,ARHGEF6,0.19,0.575,1,AZD6738
MCF10A,ARHGEF7,0.38,0.647,1,AZD6738
MCF10A,ARHGEF9,0.53,0.7,0.993,AZD6738
MCF10A,ARID1A,0.95,0.829,0.991,AZD6738
MCF10A,ARID1B,-0.47,0.32,1.04,AZD6738
MCF10A,ARID2,-1.71,0.0434,0.986,AZD6738
MCF10A,ARID3A,1.67,0.953,0.994,AZD6738
MCF10A,ARID3C,-0.6,0.274,1.05,AZD6738
MCF10A,ARID4A,0.33,0.628,1,AZD6738
MCF10A,ARID4B,-0.15,0.44,1.02,AZD6738
MCF10A,ARID5A,0.91,0.819,0.991,AZD6738
MCF10A,ARID5B,-0.17,0.431,1.02,AZD6738
MCF10A,ARIH1,-0.17,0.431,1.02,AZD6738
MCF10A,ARIH2,1.56,0.94,0.994,AZD6738
MCF10A,ARIH2OS,0.37,0.645,1,AZD6738
MCF10A,ARL1,-1.21,0.113,1.07,AZD6738
MCF10A,ARL10,-0.27,0.395,1.02,AZD6738
MCF10A,ARL11,-0.16,0.438,1.02,AZD6738
MCF10A,ARL13A,-0.61,0.272,1.05,AZD6738
MCF10A,ARL13B,-0.12,0.452,1.02,AZD6738
MCF10A,ARL14,1.41,0.92,0.993,AZD6738
MCF10A,ARL14EP,-1.56,0.0599,1.04,AZD6738
MCF10A,ARL15,1.39,0.917,0.993,AZD6738
MCF10A,ARL16,0.21,0.585,1,AZD6738
MCF10A,ARL2,0.41,0.66,1,AZD6738
MCF10A,ARL3,-1.53,0.0635,1.05,AZD6738
MCF10A,ARL4C,1.2,0.886,0.991,AZD6738
MCF10A,ARL4D,0.06,0.524,1.01,AZD6738
MCF10A,ARL5B,0.6,0.725,0.993,AZD6738
MCF10A,ARL5C,2.72,0.997,1,AZD6738
MCF10A,ARL6,-0.75,0.227,1.06,AZD6738
MCF10A,ARL6IP1,-0.25,0.402,1.02,AZD6738
MCF10A,ARL6IP4,-0.54,0.294,1.05,AZD6738
MCF10A,ARL6IP5,0.34,0.634,1,AZD6738
MCF10A,ARL6IP6,-1.48,0.0697,1.05,AZD6738
MCF10A,ARL8A,-0.88,0.19,1.07,AZD6738
MCF10A,ARL9,1.99,0.977,0.996,AZD6738
MCF10A,ARMC1,1.06,0.856,0.99,AZD6738
MCF10A,ARMC12,1.4,0.92,0.993,AZD6738
MCF10A,ARMC2,0.61,0.73,0.992,AZD6738
MCF10A,ARMC3,1.07,0.858,0.99,AZD6738
MCF10A,ARMC4,-0.95,0.17,1.07,AZD6738
MCF10A,ARMC5,-0.54,0.295,1.04,AZD6738
MCF10A,ARMC6,-0.32,0.373,1.02,AZD6738
MCF10A,ARMC7,-0.53,0.299,1.05,AZD6738
MCF10A,ARMC8,1.44,0.925,0.994,AZD6738
MCF10A,ARMC9,-2.4,0.00819,0.672,AZD6738
MCF10A,ARMCX1,1.58,0.943,0.994,AZD6738
MCF10A,ARMCX2,-0.13,0.45,1.02,AZD6738
MCF10A,ARMCX3,-1.11,1.34E-01,1.07E+00,AZD6738
MCF10A,ARMCX4,-1.08,0.141,1.07,AZD6738
MCF10A,ARMCX5,0.11,0.543,1.01,AZD6738
MCF10A,ARMCX6,-1.2,0.115,1.07,AZD6738
MCF10A,ARMS2,1.37,0.915,0.994,AZD6738
MCF10A,ARNT,1.08,0.859,0.99,AZD6738
MCF10A,ARNT2,-0.57,0.283,1.05,AZD6738
MCF10A,ARNTL,0.09,0.535,1.01,AZD6738
MCF10A,ARNTL2,-1.01,0.157,1.07,AZD6738
MCF10A,ARPC1A,-0.6,0.275,1.05,AZD6738
MCF10A,ARPC1B,-2.98,0.00144,0.371,AZD6738
MCF10A,ARPC2,1.99,0.977,0.996,AZD6738
MCF10A,ARPC4,-0.03,0.489,1.02,AZD6738
MCF10A,ARPC5,-0.57,0.286,1.05,AZD6738
MCF10A,ARPC5L,1.06,0.856,0.99,AZD6738
