Cell_line,GENE,normZ,p-value,FDR,Treatment
HCT116,CACNB3,-0.44,0.329,1.02,VE821
HCT116,CACNB4,0.52,0.699,1,VE821
HCT116,CACNG1,-0.73,0.233,1.02,VE821
HCT116,CACNG2,-0.18,0.428,1.02,VE821
HCT116,CACNG3,-1.48,0.0699,0.987,VE821
HCT116,CACNG4,-0.09,0.464,1.02,VE821
HCT116,CACNG5,-2.73,0.00317,0.723,VE821
HCT116,CACNG6,0.89,0.813,0.998,VE821
HCT116,CACNG7,0.38,0.649,1.01,VE821
HCT116,CACTIN,0.96,0.83,0.996,VE821
HCT116,CACUL1,0.09,0.537,1.01,VE821
HCT116,CAD,2.3,0.989,0.999,VE821
HCT116,CADM1,-1.09,0.137,0.996,VE821
HCT116,CADM2,0.52,0.698,1,VE821
HCT116,CADM3,-2.22,0.0133,0.895,VE821
HCT116,CADM4,0.74,0.771,0.999,VE821
HCT116,CADPS,-0.8,0.212,1.02,VE821
HCT116,CADPS2,-0.03,0.49,1.01,VE821
HCT116,CAGE1,-1.18,0.12,0.995,VE821
HCT116,CALB1,0.27,0.608,1.01,VE821
HCT116,CALB2,-0.34,0.367,1.02,VE821
HCT116,CALCOCO1,-0.18,0.429,1.02,VE821
HCT116,CALCOCO2,-1.1,0.136,0.995,VE821
HCT116,CALCR,-1.67,0.0475,0.958,VE821
HCT116,CALCRL,-0.12,0.452,1.02,VE821
HCT116,CALD1,0.79,0.784,0.998,VE821
HCT116,CALHM1,-0.73,0.234,1.02,VE821
HCT116,CALHM2,0.04,0.516,1.01,VE821
HCT116,CALHM3,-1.19,0.117,0.994,VE821
HCT116,CALM3,0.72,0.764,0.997,VE821
HCT116,CALML3,-0.92,0.18,1,VE821
HCT116,CALML4,0.46,0.677,1,VE821
HCT116,CALML5,-1.87,0.0305,0.946,VE821
HCT116,CALML6,1.47,0.93,0.996,VE821
HCT116,CALN1,-1.05,0.148,0.995,VE821
HCT116,CALR,-0.84,0.2,1.01,VE821
HCT116,CALR3,0.16,0.562,1.01,VE821
HCT116,CALU,0.53,0.701,1,VE821
HCT116,CALY,-1.54,0.0619,0.983,VE821
HCT116,CAMK1,1.05,0.854,0.996,VE821
HCT116,CAMK1D,1.06,0.855,0.995,VE821
HCT116,CAMK1G,0.98,0.837,0.996,VE821
HCT116,CAMK2A,1.23,0.891,0.995,VE821
HCT116,CAMK2B,-1.46,0.0716,0.989,VE821
HCT116,CAMK2D,-0.04,0.483,1.01,VE821
HCT116,CAMK2G,-0.54,0.296,1.03,VE821
HCT116,CAMK2N1,-0.48,0.317,1.02,VE821
HCT116,CAMK2N2,1.96,0.975,0.998,VE821
HCT116,CAMK4,-1.59,0.056,0.975,VE821
HCT116,CAMKK1,0.41,0.66,1.01,VE821
HCT116,CAMKK2,-1.24,0.107,0.996,VE821
HCT116,CAMKMT,0.13,0.553,1.01,VE821
HCT116,CAMKV,-1.29,0.0988,1,VE821
HCT116,CAMLG,-0.21,0.417,1.02,VE821
HCT116,CAMP,0.92,0.822,0.997,VE821
HCT116,CAMSAP1,-0.65,0.258,1.03,VE821
HCT116,CAMSAP2,-0.09,0.463,1.02,VE821
HCT116,CAMSAP3,-0.48,0.317,1.02,VE821
HCT116,CAMTA1,-0.33,3.69E-01,1.02E+00,VE821
HCT116,CAMTA2,0.54,0.707,0.999,VE821
HCT116,CAND1,0.39,0.65,1.01,VE821
HCT116,CAND2,-0.1,0.462,1.02,VE821
HCT116,CANT1,-0.04,0.486,1.01,VE821
HCT116,CANX,1.45,0.927,0.995,VE821
HCT116,CAP1,0.22,0.587,1.01,VE821
HCT116,CAP2,-0.31,0.379,1.02,VE821
HCT116,CAPG,1.38,0.917,0.995,VE821
HCT116,CAPN1,-2.35,0.0093,0.862,VE821
HCT116,CAPN10,0.65,0.743,1,VE821
HCT116,CAPN12,0.27,0.607,1.01,VE821
HCT116,CAPN13,-1.8,0.0356,0.947,VE821
HCT116,CAPN14,-1.49,0.0681,0.987,VE821
HCT116,CAPN2,-2.37,0.00878,0.863,VE821
HCT116,CAPN3,0.97,0.833,0.996,VE821
HCT116,CAPN5,0.25,0.598,1.01,VE821
HCT116,CAPN6,0.36,0.641,1.01,VE821
HCT116,CAPN7,-0.04,0.482,1.01,VE821
HCT116,CAPN9,-0.5,0.308,1.03,VE821
HCT116,CAPNS1,1.28,0.899,0.994,VE821
HCT116,CAPNS2,0.91,0.819,0.997,VE821
HCT116,CAPRIN1,-1.58,0.0568,0.972,VE821
HCT116,CAPRIN2,-1.62,0.0529,0.98,VE821
HCT116,CAPS,0.51,0.697,1,VE821
HCT116,CAPS2,0.21,0.584,1.01,VE821
HCT116,CAPSL,-0.49,0.314,1.02,VE821
HCT116,CAPZA3,-1.54,0.0618,0.984,VE821
HCT116,CAPZB,0.64,0.74,1,VE821
HCT116,CARD10,0.11,0.543,1.01,VE821
HCT116,CARD11,-0.73,0.232,1.02,VE821
HCT116,CARD14,-1.33,0.092,0.997,VE821
HCT116,CARD6,-0.37,0.356,1.02,VE821
HCT116,CARD8,-0.09,0.465,1.02,VE821
HCT116,CARD9,-0.89,0.187,1,VE821
HCT116,CARHSP1,0.86,0.805,0.998,VE821
HCT116,CARKD,-1.96,0.0252,0.95,VE821
HCT116,CARM1,0.07,0.529,1.01,VE821
HCT116,CARNS1,-0.92,0.179,1,VE821
HCT116,CARS,0.4,0.657,1.01,VE821
HCT116,CARS2,2.54,0.994,0.999,VE821
HCT116,CARTPT,-0.32,0.376,1.02,VE821
HCT116,CASC1,-1.35,0.089,0.984,VE821
HCT116,CASC3,1.39,0.918,0.995,VE821
HCT116,CASC5,0.82,0.794,0.999,VE821
HCT116,CASD1,1,0.84,0.996,VE821
HCT116,CASK,-1.27,0.102,1,VE821
HCT116,CASKIN1,-0.57,0.284,1.03,VE821
HCT116,CASKIN2,0.52,0.698,1,VE821
HCT116,CASP1,-0.92,0.178,1,VE821
HCT116,CASP10,0.09,0.536,1.01,VE821
HCT116,CASP12,-1.04,0.148,0.996,VE821
HCT116,CASP14,0.21,0.582,1.01,VE821
HCT116,CASP16,-0.01,0.496,1.01,VE821
HCT116,CASP2,-1.14,0.127,0.995,VE821
HCT116,CASP3,-0.47,0.319,1.02,VE821
HCT116,CASP4,-1.25,0.106,0.999,VE821
HCT116,CASP5,-0.22,0.414,1.02,VE821
HCT116,CASP6,-0.1,0.461,1.02,VE821
HCT116,CASP7,0.13,0.55,1.01,VE821
HCT116,CASP8,0.77,0.78,0.998,VE821
HCT116,CASP9,-0.84,0.201,1.01,VE821
HCT116,CASQ1,0.62,0.732,1,VE821
HCT116,CASQ2,-0.13,0.447,1.02,VE821
HCT116,CASR,-0.22,0.413,1.02,VE821
HCT116,CASS4,0.01,0.502,1.01,VE821
HCT116,CAST,0.41,0.66,1.01,VE821
HCT116,CASZ1,0.93,0.824,0.997,VE821
HCT116,CAT,-0.7,0.241,1.03,VE821
HCT116,CATSPER1,-1.47,0.0712,0.99,VE821
HCT116,CATSPER2,1.6,0.945,0.996,VE821
HCT116,CATSPER3,0.32,0.625,1.01,VE821
HCT116,CATSPER4,-0.5,0.31,1.03,VE821
HCT116,CATSPERB,0.57,0.715,0.999,VE821
HCT116,CATSPERD,-1.75,0.0404,0.96,VE821
HCT116,CATSPERG,0.12,0.549,1.01,VE821
HCT116,CAV1,0.2,0.579,1.01,VE821
HCT116,CAV2,3.36,1,1,VE821
HCT116,CAV3,-1.54,6.23E-02,0.978,VE821
HCT116,CBFA2T2,0.89,0.813,0.998,VE821
HCT116,CBFA2T3,0.36,0.64,1.01,VE821
HCT116,CBFB,-0.01,0.497,1.01,VE821
HCT116,CBL,-1.13,0.129,0.998,VE821
HCT116,CBLB,0.4,0.654,1.01,VE821
HCT116,CBLC,0.14,0.557,1.01,VE821
HCT116,CBLL1,-1.95,0.0255,0.947,VE821
HCT116,CBLN1,-1.14,0.127,0.998,VE821
HCT116,CBLN2,0.21,0.584,1.01,VE821
HCT116,CBLN3,-0.06,0.474,1.02,VE821
HCT116,CBLN4,-0.31,0.379,1.02,VE821
HCT116,CBR1,-1.42,0.0776,0.993,VE821
HCT116,CBR3,-0.61,0.271,1.03,VE821
HCT116,CBR4,0.09,0.537,1.01,VE821
HCT116,CBS,0.9,0.816,0.997,VE821
HCT116,CBX2,0.07,0.528,1.01,VE821
HCT116,CBX4,-0.09,0.463,1.02,VE821
HCT116,CBX5,-0.5,0.309,1.03,VE821
HCT116,CBX6,0.96,0.831,0.996,VE821
HCT116,CBX7,-0.14,0.443,1.02,VE821
HCT116,CBX8,0.17,0.567,1.01,VE821
HCT116,CBY1,0.28,0.61,1.01,VE821
HCT116,CBY3,0.28,0.611,1.01,VE821
HCT116,CC2D1A,0.63,0.734,1,VE821
HCT116,CC2D1B,-1.91,0.0279,0.949,VE821
HCT116,CC2D2A,1.12,0.869,0.993,VE821
HCT116,CC2D2B,-0.3,0.38,1.02,VE821
HCT116,CCAR1,-0.36,0.358,1.02,VE821
HCT116,CCBE1,0.92,0.821,0.997,VE821
HCT116,CCBL1,-1.18,0.119,0.996,VE821
HCT116,CCBL2,-0.16,0.435,1.02,VE821
HCT116,CCDC101,0.17,0.569,1.01,VE821
HCT116,CCDC102A,-0.63,0.264,1.03,VE821
HCT116,CCDC102B,0.77,0.78,0.998,VE821
HCT116,CCDC104,-0.34,0.366,1.02,VE821
HCT116,CCDC105,-0.12,0.451,1.02,VE821
HCT116,CCDC106,0.36,0.639,1.01,VE821
HCT116,CCDC107,0.44,0.671,1,VE821
HCT116,CCDC108,0.14,0.556,1.01,VE821
HCT116,CCDC109B,0.09,0.534,1.01,VE821
HCT116,CCDC11,-0.7,0.243,1.03,VE821
HCT116,CCDC110,0.62,0.731,1,VE821
HCT116,CCDC112,1.07,0.858,0.994,VE821
HCT116,CCDC113,2.41,0.992,1,VE821
HCT116,CCDC114,0.13,0.551,1.01,VE821
HCT116,CCDC115,1,0.842,0.996,VE821
HCT116,CCDC116,-0.5,0.307,1.03,VE821
HCT116,CCDC117,0.47,0.682,1,VE821
HCT116,CCDC12,-0.61,0.272,1.03,VE821
HCT116,CCDC120,-0.53,0.297,1.03,VE821
HCT116,CCDC124,-0.14,0.444,1.02,VE821
HCT116,CCDC125,-0.96,0.168,1.01,VE821
HCT116,CCDC126,-0.01,0.497,1.01,VE821
HCT116,CCDC127,1.12,0.869,0.993,VE821
HCT116,CCDC129,-0.18,0.429,1.02,VE821
HCT116,CCDC13,-1.97,0.0246,0.959,VE821
HCT116,CCDC130,1.72,0.957,0.996,VE821
HCT116,CCDC134,1.53,0.937,0.996,VE821
HCT116,CCDC135,0.08,0.531,1.01,VE821
HCT116,CCDC136,0.19,0.576,1.01,VE821
HCT116,CCDC137,-1.83,0.0338,0.962,VE821
HCT116,CCDC138,-0.19,0.423,1.02,VE821
HCT116,CCDC14,-0.28,0.389,1.02,VE821
HCT116,CCDC140,-0.16,0.436,1.02,VE821
HCT116,CCDC142,-0.08,0.467,1.02,VE821
HCT116,CCDC146,2.17,0.985,0.999,VE821
HCT116,CCDC147,0.48,0.686,1,VE821
HCT116,CCDC148,0.64,0.738,1,VE821
HCT116,CCDC149,1.36,0.913,0.994,VE821
HCT116,CCDC15,-0.11,0.456,1.02,VE821
HCT116,CCDC150,-0.41,0.342,1.02,VE821
HCT116,CCDC151,-0.42,0.336,1.02,VE821
HCT116,CCDC153,-0.8,0.212,1.02,VE821
HCT116,CCDC154,0.06,0.526,1.01,VE821
HCT116,CCDC155,0.9,0.815,0.997,VE821
HCT116,CCDC157,-0.36,0.361,1.02,VE821
HCT116,CCDC158,0.21,0.582,1.01,VE821
HCT116,CCDC159,1.68,0.954,0.997,VE821
HCT116,CCDC160,0.71,0.761,0.998,VE821
HCT116,CCDC167,-0.74,0.231,1.02,VE821
HCT116,CCDC169,-0.02,0.492,1.01,VE821
HCT116,CCDC17,0.22,0.586,1.01,VE821
HCT116,CCDC170,-0.65,0.258,1.03,VE821
HCT116,CCDC171,-0.53,0.298,1.03,VE821
HCT116,CCDC172,0.21,0.583,1.01,VE821
HCT116,CCDC173,-0.25,0.403,1.02,VE821
HCT116,CCDC174,1.31,0.905,0.993,VE821
HCT116,CCDC175,0.29,0.614,1.01,VE821
HCT116,CCDC176,0.31,0.624,1.01,VE821
HCT116,CCDC178,0.03,0.514,1.01,VE821
HCT116,CCDC18,-1.07,0.142,0.994,VE821
HCT116,CCDC180,0.11,0.545,1.01,VE821
HCT116,CCDC19,-1.62,0.0523,0.981,VE821
HCT116,CCDC22,-0.3,0.38,1.02,VE821
HCT116,CCDC24,0.57,0.714,0.999,VE821
HCT116,CCDC27,-0.27,0.395,1.02,VE821
HCT116,CCDC28A,0.08,0.531,1.01,VE821
HCT116,CCDC28B,-0.14,0.445,1.02,VE821
HCT116,CCDC3,0.81,0.79,0.999,VE821
HCT116,CCDC30,-1.57,0.0587,0.985,VE821
HCT116,CCDC33,0.54,0.706,1,VE821
HCT116,CCDC34,0.02,0.507,1.01,VE821
HCT116,CCDC36,0.71,0.761,0.998,VE821
HCT116,CCDC37,1.52,0.936,0.996,VE821
HCT116,CCDC38,-1.36,0.0865,0.987,VE821
HCT116,CCDC39,1.53,0.937,0.996,VE821
HCT116,CCDC40,0.04,0.517,1.01,VE821
HCT116,CCDC42,-0.94,0.173,1,VE821
HCT116,CCDC42B,0.06,0.524,1.01,VE821
HCT116,CCDC43,-0.32,0.373,1.02,VE821
HCT116,CCDC47,-2.18,0.0148,0.911,VE821
HCT116,CCDC50,0.8,0.787,0.999,VE821
HCT116,CCDC51,1.92,0.973,0.998,VE821
HCT116,CCDC54,-0.8,0.211,1.02,VE821
HCT116,CCDC57,-0.6,0.275,1.03,VE821
HCT116,CCDC6,-1.6,0.055,0.973,VE821
HCT116,CCDC60,1.2,0.884,0.994,VE821
HCT116,CCDC61,0.38,0.648,1.01,VE821
HCT116,CCDC62,-0.1,0.462,1.02,VE821
HCT116,CCDC63,-0.1,0.46,1.02,VE821
HCT116,CCDC64,-0.78,0.216,1.02,VE821
HCT116,CCDC64B,2.01,0.978,0.999,VE821
HCT116,CCDC65,0.16,0.564,1.01,VE821
HCT116,CCDC66,1.69,0.955,0.997,VE821
HCT116,CCDC68,-0.16,0.438,1.02,VE821
HCT116,CCDC69,-0.77,0.22,1.02,VE821
HCT116,CCDC7,-1.34,0.0905,0.991,VE821
HCT116,CCDC70,-0.68,0.25,1.03,VE821
HCT116,CCDC71,-1.81,0.0348,0.954,VE821
HCT116,CCDC71L,1.65,0.95,0.996,VE821
HCT116,CCDC73,0.88,0.809,0.998,VE821
HCT116,CCDC77,-0.55,0.292,1.03,VE821
HCT116,CCDC78,0.19,0.576,1.01,VE821
HCT116,CCDC79,-0.82,0.207,1.02,VE821
HCT116,CCDC8,-0.86,0.195,1.01,VE821
HCT116,CCDC80,-0.13,0.448,1.02,VE821
HCT116,CCDC81,0.34,0.633,1.01,VE821
HCT116,CCDC82,-0.08,0.467,1.02,VE821
HCT116,CCDC83,1.11,0.867,0.994,VE821
HCT116,CCDC84,0.59,0.723,1,VE821
HCT116,CCDC85A,-0.5,0.307,1.03,VE821
HCT116,CCDC85B,-1.91,0.0278,0.951,VE821
HCT116,CCDC85C,-0.08,0.468,1.01,VE821
HCT116,CCDC86,-0.46,0.323,1.03,VE821
HCT116,CCDC87,-1.28,0.101,1.01,VE821
HCT116,CCDC88A,0.06,0.525,1.01,VE821
HCT116,CCDC88B,-0.16,0.436,1.02,VE821
HCT116,CCDC88C,0.38,0.649,1.01,VE821
HCT116,CCDC89,0.26,0.603,1.01,VE821
HCT116,CCDC9,0.74,0.77,0.999,VE821
HCT116,CCDC90B,-0.75,0.227,1.02,VE821
HCT116,CCDC91,0.14,0.557,1.01,VE821
HCT116,CCDC92,-0.69,0.245,1.03,VE821
HCT116,CCDC93,-1.06,0.145,0.995,VE821
HCT116,CCDC94,-2.11,0.0176,0.908,VE821
HCT116,CCDC96,0.48,0.685,1,VE821
HCT116,CCDC97,0.4,0.657,1.01,VE821
HCT116,CCER1,-0.27,0.392,1.02,VE821
HCT116,CCHCR1,2.74,0.997,1,VE821
HCT116,CCIN,-1.53,0.0632,0.98,VE821
HCT116,CCK,-0.08,0.468,1.02,VE821
HCT116,CCKAR,-0.21,0.415,1.02,VE821
HCT116,CCKBR,-1.1,0.136,0.995,VE821
HCT116,CCL11,0.84,0.798,0.999,VE821
HCT116,CCL14,-0.06,0.475,1.01,VE821
HCT116,CCL17,-1.08,0.141,0.998,VE821
HCT116,CCL18,0.46,0.678,1,VE821
HCT116,CCL19,0.43,0.667,1,VE821
HCT116,CCL20,-0.24,0.404,1.02,VE821
HCT116,CCL21,-0.25,0.402,1.02,VE821
HCT116,CCL22,0.21,0.583,1.01,VE821
HCT116,CCL23,-0.21,0.416,1.02,VE821
HCT116,CCL24,-1.89,0.0293,0.948,VE821
HCT116,CCL25,1.11,0.867,0.994,VE821
HCT116,CCL26,-0.98,0.162,1.01,VE821
HCT116,CCL27,-1.28,0.0996,1.01,VE821
HCT116,CCL28,-0.89,0.186,1,VE821
HCT116,CCL5,-0.65,0.259,1.03,VE821
HCT116,CCM2,0.58,0.72,1,VE821
HCT116,CCM2L,-0.78,0.216,1.02,VE821
HCT116,CCNA1,2.02,0.978,0.998,VE821
HCT116,CCNA2,0.1,0.538,1.01,VE821
HCT116,CCNB1,0.42,0.663,1.01,VE821
HCT116,CCNB3,-0.12,0.452,1.02,VE821
HCT116,CCND2,1,0.842,0.996,VE821
HCT116,CCND3,0.59,0.724,1,VE821
HCT116,CCNDBP1,-0.16,0.436,1.02,VE821
HCT116,CCNE1,-1.07,0.142,0.995,VE821
HCT116,CCNF,-0.75,0.226,1.02,VE821
HCT116,CCNG1,-0.57,0.283,1.03,VE821
HCT116,CCNG2,-0.73,0.234,1.02,VE821
HCT116,CCNH,0.81,0.792,0.999,VE821
HCT116,CCNI,0.07,0.529,1.01,VE821
HCT116,CCNI2,1.99,0.977,0.999,VE821
HCT116,CCNJL,-0.95,0.17,1,VE821
HCT116,CCNK,-0.95,0.17,1,VE821
HCT116,CCNL1,-1,0.158,0.998,VE821
HCT116,CCNL2,2.36,0.991,1,VE821
HCT116,CCNO,0.19,0.576,1.01,VE821
HCT116,CCNT1,0.21,0.581,1.01,VE821
HCT116,CCNT2,2.06,0.98,0.998,VE821
HCT116,CCNY,-1.75,0.0404,0.96,VE821
HCT116,CCNYL1,0.06,0.523,1.01,VE821
HCT116,CCP110,-0.78,0.219,1.02,VE821
HCT116,CCPG1,0.37,0.645,1.01,VE821
HCT116,CCR1,0.62,0.731,1,VE821
HCT116,CCR10,-0.44,0.329,1.02,VE821
HCT116,CCR2,0.14,0.556,1.01,VE821
HCT116,CCR3,1,0.841,0.996,VE821
HCT116,CCR4,0.32,0.625,1.01,VE821
HCT116,CCR5,1.88,0.97,0.998,VE821
HCT116,CCR6,-1.53,0.063,0.982,VE821
HCT116,CCR7,-2.32,0.0103,0.866,VE821
HCT116,CCR8,-1.58,0.0566,0.975,VE821
HCT116,CCR9,0.74,0.769,0.999,VE821
HCT116,CCRL2,1.17,0.878,0.994,VE821
HCT116,CCRN4L,-0.52,0.303,1.03,VE821
HCT116,CCS,-1.03,0.151,0.997,VE821
HCT116,CCSAP,-0.95,0.17,1,VE821
HCT116,CCSER1,-0.69,0.246,1.03,VE821
HCT116,CCSER2,1.33,0.908,0.994,VE821
HCT116,CCT3,-0.35,0.362,1.02,VE821
HCT116,CCT4,0.8,0.789,0.999,VE821
HCT116,CCT5,0.29,0.615,1.01,VE821
HCT116,CCT6B,0.91,0.82,0.997,VE821
HCT116,CD101,1.97,0.976,0.998,VE821
HCT116,CD109,-0.34,0.367,1.02,VE821
HCT116,CD14,-0.24,0.403,1.02,VE821
HCT116,CD151,2.25,0.988,0.999,VE821
HCT116,CD160,1.25,0.895,0.994,VE821
HCT116,CD163L1,0.79,0.786,0.998,VE821
HCT116,CD164,-0.26,0.399,1.02,VE821
HCT116,CD164L2,-0.95,0.172,1,VE821
HCT116,CD180,1.34,0.91,0.994,VE821
HCT116,CD19,-0.84,0.2,1.01,VE821
HCT116,CD1A,-0.62,0.269,1.03,VE821
HCT116,CD1B,-0.63,0.266,1.03,VE821
HCT116,CD1C,0.39,0.651,1.01,VE821
HCT116,CD1D,0.38,0.649,1.01,VE821
HCT116,CD1E,0.55,0.71,0.999,VE821
HCT116,CD2,-0.69,0.245,1.03,VE821
HCT116,CD200,-0.76,0.223,1.02,VE821
HCT116,CD200R1,-0.49,0.311,1.03,VE821
HCT116,CD200R1L,-0.45,0.327,1.03,VE821
HCT116,CD207,0.19,0.576,1.01,VE821
HCT116,CD209,0.84,0.8,0.999,VE821
HCT116,CD22,-0.32,0.373,1.02,VE821
HCT116,CD226,0.39,0.653,1.01,VE821
HCT116,CD244,0.37,0.643,1.01,VE821
HCT116,CD247,-1.38,0.0834,0.989,VE821
HCT116,CD248,-0.33,0.372,1.02,VE821
HCT116,CD27,-0.7,0.241,1.02,VE821
HCT116,CD274,-0.83,0.203,1.01,VE821
HCT116,CD276,0.29,0.613,1.01,VE821
HCT116,CD28,-0.1,0.458,1.02,VE821
HCT116,CD2AP,-0.72,0.236,1.02,VE821
HCT116,CD2BP2,-0.32,0.374,1.02,VE821
HCT116,CD300A,-0.36,0.358,1.02,VE821
HCT116,CD300C,0.55,0.707,1,VE821
HCT116,CD300LB,0.75,0.774,0.998,VE821
HCT116,CD300LD,-1.18,0.119,0.997,VE821
HCT116,CD300LF,0.38,0.649,1.01,VE821
HCT116,CD300LG,-0.96,0.169,1,VE821
HCT116,CD302,0.1,0.539,1.01,VE821
HCT116,CD320,-0.98,0.163,1.01,VE821
HCT116,CD33,-0.49,0.312,1.02,VE821
HCT116,CD34,1.13,0.87,0.994,VE821
HCT116,CD37,1.67,0.953,0.996,VE821
HCT116,CD38,0.97,0.835,0.996,VE821
HCT116,CD3D,-0.22,0.413,1.02,VE821
HCT116,CD3E,-1.15,0.125,0.997,VE821
HCT116,CD3EAP,1.91,0.972,0.998,VE821
HCT116,CD3G,-0.01,0.496,1.01,VE821
HCT116,CD4,-0.81,0.209,1.02,VE821
HCT116,CD40,-2.15,0.0159,0.918,VE821
HCT116,CD40LG,0.29,0.615,1.01,VE821
HCT116,CD44,-0.59,0.277,1.03,VE821
HCT116,CD46,0.74,0.77,0.999,VE821
HCT116,CD47,-1.24,0.108,0.997,VE821
HCT116,CD48,-0.19,0.425,1.02,VE821
HCT116,CD5,1.14,0.872,0.993,VE821
HCT116,CD52,0.74,0.769,0.999,VE821
HCT116,CD53,0.37,0.643,1.01,VE821
HCT116,CD55,-0.71,0.24,1.03,VE821
HCT116,CD58,-0.47,0.318,1.02,VE821
HCT116,CD59,0.31,0.623,1.01,VE821
HCT116,CD5L,-1.25,0.106,1,VE821
HCT116,CD6,0.88,0.811,0.998,VE821
HCT116,CD63,0.51,0.696,1,VE821
HCT116,CD68,0.27,0.607,1.01,VE821
HCT116,CD69,0.44,0.671,1,VE821
HCT116,CD7,-0.23,0.411,1.02,VE821
HCT116,CD70,-0.95,0.17,1,VE821
HCT116,CD72,-1.26,0.103,0.998,VE821
HCT116,CD74,0.28,0.611,1.01,VE821
HCT116,CD79A,-0.38,0.354,1.02,VE821
HCT116,CD79B,0.2,0.581,1.01,VE821
HCT116,CD80,-2.04,0.0206,0.945,VE821
HCT116,CD81,0.42,0.661,1.01,VE821
HCT116,CD82,-1.03,0.151,0.997,VE821
HCT116,CD83,0.43,0.665,1.01,VE821
HCT116,CD84,1.5,0.933,0.995,VE821
HCT116,CD8A,0.5,0.693,1,VE821
HCT116,CD9,1.48,0.93,0.996,VE821
HCT116,CD93,-1.69,0.0451,0.957,VE821
HCT116,CD96,-1.2,0.116,0.99,VE821
HCT116,CD97,0.69,0.755,0.998,VE821
HCT116,CD99L2,0.4,0.655,1.01,VE821
HCT116,CDA,-0.51,0.305,1.03,VE821
HCT116,CDADC1,-0.17,0.434,1.02,VE821
HCT116,CDC123,1.86,0.969,0.998,VE821
HCT116,CDC14A,-0.61,0.272,1.03,VE821
HCT116,CDC14B,0.52,0.698,1,VE821
HCT116,CDC16,1.92,0.973,0.998,VE821
HCT116,CDC20,0.56,0.712,1,VE821
HCT116,CDC20B,-1.54,0.0624,0.978,VE821
HCT116,CDC23,-0.62,0.267,1.03,VE821
HCT116,CDC25A,0.35,0.635,1.01,VE821
HCT116,CDC25B,1.11,0.866,0.994,VE821
HCT116,CDC25C,1.69,0.954,0.997,VE821
HCT116,CDC34,0.26,0.601,1.01,VE821
HCT116,CDC37,0.36,0.64,1.01,VE821
HCT116,CDC37L1,-0.13,0.447,1.02,VE821
HCT116,CDC40,-1.32,0.0929,0.997,VE821
HCT116,CDC42BPA,-0.29,0.387,1.02,VE821
HCT116,CDC42BPB,1.51,0.934,0.996,VE821
HCT116,CDC42BPG,0.83,0.796,0.999,VE821
HCT116,CDC42EP1,1.48,0.931,0.996,VE821
HCT116,CDC42EP2,-0.39,0.348,1.02,VE821
HCT116,CDC42EP3,0.06,0.523,1.01,VE821
HCT116,CDC42EP4,-0.35,0.362,1.02,VE821
HCT116,CDC42EP5,0.47,0.68,1,VE821
HCT116,CDC42SE2,0.08,0.533,1.01,VE821
HCT116,CDC45,-0.71,0.237,1.03,VE821
HCT116,CDC73,0.08,0.531,1.01,VE821
HCT116,CDCA2,1.81,0.965,0.997,VE821
HCT116,CDCA3,-0.25,0.4,1.02,VE821
HCT116,CDCA5,-2.45,0.00711,0.833,VE821
HCT116,CDCA7,-0.45,0.325,1.03,VE821
HCT116,CDCA7L,0.41,0.66,1.01,VE821
HCT116,CDCA8,-0.35,0.364,1.02,VE821
HCT116,CDCP1,-1.81,0.0353,0.948,VE821
HCT116,CDCP2,0.21,0.585,1.01,VE821
HCT116,CDH1,-0.36,0.361,1.02,VE821
HCT116,CDH10,-0.02,0.49,1.01,VE821
HCT116,CDH11,0.16,0.564,1.01,VE821
HCT116,CDH12,-1.41,0.079,0.988,VE821
HCT116,CDH13,-0.19,0.424,1.02,VE821
HCT116,CDH15,-0.01,0.498,1.01,VE821
HCT116,CDH16,-0.38,0.352,1.02,VE821
HCT116,CDH17,0.03,0.51,1.01,VE821
HCT116,CDH18,1.88,0.97,0.998,VE821
HCT116,CDH19,0.76,0.776,0.998,VE821
HCT116,CDH2,-3.11,0.000938,0.466,VE821
HCT116,CDH20,-2.03,0.0211,0.947,VE821
HCT116,CDH22,-0.75,0.228,1.02,VE821
HCT116,CDH23,1.69,0.955,0.996,VE821
HCT116,CDH24,1.57,0.942,0.996,VE821
HCT116,CDH26,1.87,0.969,0.998,VE821
HCT116,CDH3,0.57,0.715,0.999,VE821
HCT116,CDH4,-2.11,0.0175,0.907,VE821
HCT116,CDH5,0.92,0.821,0.997,VE821
HCT116,CDH6,-0.18,0.428,1.02,VE821
HCT116,CDH7,0.07,0.526,1.01,VE821
HCT116,CDH8,-0.42,0.338,1.02,VE821
HCT116,CDH9,0.1,0.541,1.01,VE821
HCT116,CDHR1,-0.1,0.46,1.02,VE821
HCT116,CDHR2,0.14,0.557,1.01,VE821
HCT116,CDHR3,-0.12,0.451,1.02,VE821
HCT116,CDHR4,0.41,6.57E-01,1.01,VE821
HCT116,CDHR5,-1.36,0.0864,0.987,VE821
HCT116,CDIP1,0.86,0.804,0.997,VE821
HCT116,CDK10,0.47,0.679,1,VE821
HCT116,CDK12,-1.71,0.0439,0.959,VE821
HCT116,CDK13,-1.14,0.127,0.996,VE821
HCT116,CDK14,0.24,0.596,1.01,VE821
HCT116,CDK15,-0.65,0.259,1.03,VE821
HCT116,CDK16,1.03,0.848,0.996,VE821
HCT116,CDK17,-0.5,0.31,1.03,VE821
HCT116,CDK18,-1.4,0.0803,0.985,VE821
