Cell_line,GENE,normZ,p-value,FDR,Treatment
RPE1_hTER_P53,AIF1L,-0.81,0.21,1.24,VE821
RPE1_hTER_P53,AIFM1,0.22,0.586,1.02,VE821
RPE1_hTER_P53,AIFM2,-0.99,0.16,1.27,VE821
RPE1_hTER_P53,AIFM3,0.64,0.739,0.976,VE821
RPE1_hTER_P53,AIG1,0.37,0.645,0.995,VE821
RPE1_hTER_P53,AIM1,-0.17,0.432,1.08,VE821
RPE1_hTER_P53,AIM1L,-1.63,0.0516,1.16,VE821
RPE1_hTER_P53,AIM2,0.14,0.554,1.03,VE821
RPE1_hTER_P53,AIMP1,0.13,0.553,1.03,VE821
RPE1_hTER_P53,AIMP2,1.57,0.942,0.98,VE821
RPE1_hTER_P53,AIP,-4.97,0.000000342,0.000148,VE821
RPE1_hTER_P53,AIPL1,-0.44,0.331,1.15,VE821
RPE1_hTER_P53,AIRE,0.07,0.529,1.04,VE821
RPE1_hTER_P53,AJAP1,0.33,0.631,1,VE821
RPE1_hTER_P53,AJUBA,-0.36,0.36,1.13,VE821
RPE1_hTER_P53,AK1,-1.75,0.0403,1.07,VE821
RPE1_hTER_P53,AK5,-1.38,0.0837,1.31,VE821
RPE1_hTER_P53,AK7,0.64,0.738,0.975,VE821
RPE1_hTER_P53,AK8,-0.49,0.311,1.17,VE821
RPE1_hTER_P53,AK9,0.2,0.581,1.02,VE821
RPE1_hTER_P53,AKAP1,0.76,0.777,0.97,VE821
RPE1_hTER_P53,AKAP10,1.17,0.878,0.97,VE821
RPE1_hTER_P53,AKAP11,-0.1,0.459,1.07,VE821
RPE1_hTER_P53,AKAP12,-1.11,0.134,1.26,VE821
RPE1_hTER_P53,AKAP13,-0.89,0.187,1.25,VE821
RPE1_hTER_P53,AKAP14,-0.96,0.168,1.26,VE821
RPE1_hTER_P53,AKAP3,0.99,0.839,0.968,VE821
RPE1_hTER_P53,AKAP4,-0.75,0.225,1.22,VE821
RPE1_hTER_P53,AKAP5,1.54,0.938,0.978,VE821
RPE1_hTER_P53,AKAP6,-0.73,0.233,1.22,VE821
RPE1_hTER_P53,AKAP7,0.41,0.659,0.992,VE821
RPE1_hTER_P53,AKAP8,1.87,0.969,0.987,VE821
RPE1_hTER_P53,AKAP8L,2.15,0.984,0.993,VE821
RPE1_hTER_P53,AKAP9,-0.08,0.468,1.07,VE821
RPE1_hTER_P53,AKIP1,0.11,0.543,1.03,VE821
RPE1_hTER_P53,AKIRIN2,1.11,0.866,0.969,VE821
RPE1_hTER_P53,AKNA,-0.89,0.186,1.25,VE821
RPE1_hTER_P53,AKNAD1,0.63,0.737,0.976,VE821
RPE1_hTER_P53,AKR1A1,-0.21,0.418,1.09,VE821
RPE1_hTER_P53,AKR1B1,-0.25,0.402,1.1,VE821
RPE1_hTER_P53,AKR1C3,0.03,0.511,1.05,VE821
RPE1_hTER_P53,AKR1D1,-0.25,0.403,1.1,VE821
RPE1_hTER_P53,AKR1E2,-0.53,0.3,1.17,VE821
RPE1_hTER_P53,AKR7A2,-0.1,0.46,1.07,VE821
RPE1_hTER_P53,AKT1,0.58,0.718,0.981,VE821
RPE1_hTER_P53,AKT1S1,2.38,0.991,0.996,VE821
RPE1_hTER_P53,AKT2,0.29,0.613,1,VE821
RPE1_hTER_P53,AKT3,0.81,0.79,0.97,VE821
RPE1_hTER_P53,ALAD,1.22,0.889,0.972,VE821
RPE1_hTER_P53,ALAS1,-0.9,0.185,1.25,VE821
RPE1_hTER_P53,ALAS2,0.78,0.783,0.97,VE821
RPE1_hTER_P53,ALB,-0.06,0.476,1.06,VE821
RPE1_hTER_P53,ALCAM,-0.97,0.167,1.26,VE821
RPE1_hTER_P53,ALDH16A1,2.09,0.982,0.992,VE821
RPE1_hTER_P53,ALDH18A1,0.3,0.618,1,VE821
RPE1_hTER_P53,ALDH1A1,1.15,0.875,0.97,VE821
RPE1_hTER_P53,ALDH1A2,0.89,0.813,0.968,VE821
RPE1_hTER_P53,ALDH1A3,0.16,0.564,1.03,VE821
RPE1_hTER_P53,ALDH1B1,0.95,0.829,0.967,VE821
RPE1_hTER_P53,ALDH1L1,-0.5,0.308,1.17,VE821
RPE1_hTER_P53,ALDH1L2,-0.16,0.436,1.08,VE821
RPE1_hTER_P53,ALDH2,0.29,0.615,1,VE821
RPE1_hTER_P53,ALDH3A1,-0.28,0.388,1.11,VE821
RPE1_hTER_P53,ALDH3A2,-1.2,0.116,1.27,VE821
RPE1_hTER_P53,ALDH3B2,-0.14,0.444,1.08,VE821
RPE1_hTER_P53,ALDH4A1,1.12,0.87,0.97,VE821
RPE1_hTER_P53,ALDH5A1,-0.13,0.448,1.08,VE821
RPE1_hTER_P53,ALDH6A1,-0.85,0.196,1.24,VE821
RPE1_hTER_P53,ALDH7A1,0.38,0.646,0.995,VE821
RPE1_hTER_P53,ALDH8A1,1.52,0.936,0.978,VE821
RPE1_hTER_P53,ALDH9A1,-0.34,0.365,1.12,VE821
RPE1_hTER_P53,ALDOA,-1.01,0.156,1.27,VE821
RPE1_hTER_P53,ALDOB,1.52,0.936,0.978,VE821
RPE1_hTER_P53,ALDOC,-1.76,0.0395,1.06,VE821
RPE1_hTER_P53,ALG1,0.05,0.519,1.04,VE821
RPE1_hTER_P53,ALG11,1.46,0.928,0.978,VE821
RPE1_hTER_P53,ALG12,1.93,0.973,0.988,VE821
RPE1_hTER_P53,ALG13,-1.93,0.027,0.928,VE821
RPE1_hTER_P53,ALG14,0.63,0.737,0.976,VE821
RPE1_hTER_P53,ALG2,-0.74,0.229,1.23,VE821
RPE1_hTER_P53,ALG3,1.54,0.938,0.978,VE821
RPE1_hTER_P53,ALG5,-0.76,0.225,1.23,VE821
RPE1_hTER_P53,ALG6,0.87,0.807,0.967,VE821
RPE1_hTER_P53,ALG8,0.49,0.689,0.987,VE821
RPE1_hTER_P53,ALG9,2.08,0.981,0.992,VE821
RPE1_hTER_P53,ALK,-1.69,0.0458,1.12,VE821
RPE1_hTER_P53,ALKBH1,-0.09,0.465,1.07,VE821
RPE1_hTER_P53,ALKBH2,-1.06,0.145,1.26,VE821
RPE1_hTER_P53,ALKBH3,-0.5,0.307,1.17,VE821
RPE1_hTER_P53,ALKBH4,-0.07,0.472,1.07,VE821
RPE1_hTER_P53,ALKBH5,-0.3,0.382,1.11,VE821
RPE1_hTER_P53,ALKBH6,0.18,0.571,1.02,VE821
RPE1_hTER_P53,ALKBH7,0.27,0.605,1.01,VE821
RPE1_hTER_P53,ALKBH8,-1.56,0.0598,1.19,VE821
RPE1_hTER_P53,ALLC,-0.34,0.367,1.12,VE821
RPE1_hTER_P53,ALMS1,-0.12,0.453,1.08,VE821
RPE1_hTER_P53,ALOX12,-1.67,0.0473,1.12,VE821
RPE1_hTER_P53,ALOX12B,-0.49,0.311,1.17,VE821
RPE1_hTER_P53,ALOX15,-1.11,0.134,1.26,VE821
RPE1_hTER_P53,ALOX15B,0.32,0.625,1,VE821
RPE1_hTER_P53,ALOX5,-0.22,0.413,1.09,VE821
RPE1_hTER_P53,ALOX5AP,-0.89,0.186,1.25,VE821
RPE1_hTER_P53,ALOXE3,-0.57,0.283,1.18,VE821
RPE1_hTER_P53,ALPI,-0.01,0.495,1.06,VE821
RPE1_hTER_P53,ALPK1,0.21,0.583,1.02,VE821
RPE1_hTER_P53,ALPK2,-0.35,0.362,1.13,VE821
RPE1_hTER_P53,ALPK3,0.72,0.765,0.972,VE821
RPE1_hTER_P53,ALPL,0.83,0.796,0.969,VE821
RPE1_hTER_P53,ALS2,-0.83,0.204,1.24,VE821
RPE1_hTER_P53,ALS2CL,0.76,0.778,0.97,VE821
RPE1_hTER_P53,ALS2CR11,0.58,0.719,0.98,VE821
RPE1_hTER_P53,ALS2CR12,-0.34,0.368,1.12,VE821
RPE1_hTER_P53,ALX1,-0.54,0.296,1.18,VE821
RPE1_hTER_P53,ALX3,-0.35,0.364,1.12,VE821
RPE1_hTER_P53,ALX4,-1.17,0.121,1.27,VE821
RPE1_hTER_P53,ALYREF,-0.99,0.161,1.26,VE821
RPE1_hTER_P53,AMACR,0.04,0.514,1.05,VE821
RPE1_hTER_P53,AMBN,0.29,0.613,1,VE821
RPE1_hTER_P53,AMBP,0.95,0.829,0.967,VE821
RPE1_hTER_P53,AMBRA1,4.97,1,1,VE821
RPE1_hTER_P53,AMDHD1,1,0.843,0.968,VE821
RPE1_hTER_P53,AMDHD2,0.52,0.699,0.984,VE821
RPE1_hTER_P53,AMER1,0.89,0.813,0.967,VE821
RPE1_hTER_P53,AMER2,0.18,0.57,1.02,VE821
RPE1_hTER_P53,AMER3,1.03,0.849,0.968,VE821
RPE1_hTER_P53,AMFR,-0.9,0.183,1.25,VE821
RPE1_hTER_P53,AMH,-0.65,0.259,1.2,VE821
RPE1_hTER_P53,AMHR2,-0.36,0.359,1.13,VE821
RPE1_hTER_P53,AMICA1,0.82,0.794,0.969,VE821
RPE1_hTER_P53,AMIGO1,0.46,0.678,0.989,VE821
RPE1_hTER_P53,AMIGO2,-1.15,0.125,1.28,VE821
RPE1_hTER_P53,AMMECR1,0.41,0.66,0.992,VE821
RPE1_hTER_P53,AMMECR1L,-0.4,0.344,1.14,VE821
RPE1_hTER_P53,AMN,0,0.5,1.06,VE821
RPE1_hTER_P53,AMN1,0.38,0.648,0.994,VE821
RPE1_hTER_P53,AMOT,-0.3,0.382,1.11,VE821
RPE1_hTER_P53,AMOTL1,-0.15,0.441,1.08,VE821
RPE1_hTER_P53,AMOTL2,-1.47,0.0711,1.25,VE821
RPE1_hTER_P53,AMPD1,-0.31,0.378,1.11,VE821
RPE1_hTER_P53,AMPD2,-0.35,0.362,1.13,VE821
RPE1_hTER_P53,AMPD3,-1.05,0.148,1.26,VE821
RPE1_hTER_P53,AMPH,1.25,0.893,0.972,VE821
RPE1_hTER_P53,AMT,0.09,0.535,1.03,VE821
RPE1_hTER_P53,AMTN,1.6,0.945,0.981,VE821
RPE1_hTER_P53,AMZ1,-0.27,0.394,1.1,VE821
RPE1_hTER_P53,ANAPC11,0.48,0.685,0.987,VE821
RPE1_hTER_P53,ANAPC13,-2.26,1.18E-02,0.648,VE821
RPE1_hTER_P53,ANAPC15,-4.71,0.00000122,0.000409,VE821
RPE1_hTER_P53,ANAPC16,-0.65,0.257,1.2,VE821
RPE1_hTER_P53,ANAPC2,-1.44,0.0756,1.26,VE821
RPE1_hTER_P53,ANAPC4,0.61,0.73,0.977,VE821
RPE1_hTER_P53,ANAPC5,-0.33,0.372,1.12,VE821
RPE1_hTER_P53,ANAPC7,1.13,0.87,0.969,VE821
RPE1_hTER_P53,ANG,0.14,0.557,1.03,VE821
RPE1_hTER_P53,ANGEL1,-0.13,0.448,1.08,VE821
RPE1_hTER_P53,ANGEL2,0.43,0.666,0.99,VE821
RPE1_hTER_P53,ANGPT1,0.29,0.614,1,VE821
RPE1_hTER_P53,ANGPT2,-0.91,0.181,1.25,VE821
RPE1_hTER_P53,ANGPT4,0.95,0.83,0.967,VE821
RPE1_hTER_P53,ANGPTL1,-0.94,0.174,1.25,VE821
RPE1_hTER_P53,ANGPTL2,-1.19,0.118,1.28,VE821
RPE1_hTER_P53,ANGPTL3,0.75,0.773,0.97,VE821
RPE1_hTER_P53,ANGPTL4,-0.89,0.186,1.25,VE821
RPE1_hTER_P53,ANGPTL5,0.01,0.506,1.05,VE821
RPE1_hTER_P53,ANGPTL6,-0.07,0.472,1.07,VE821
RPE1_hTER_P53,ANGPTL7,-0.75,0.225,1.22,VE821
RPE1_hTER_P53,ANHX,1.44,0.925,0.976,VE821
RPE1_hTER_P53,ANK1,-0.38,0.35,1.14,VE821
RPE1_hTER_P53,ANK2,-1.24,0.108,1.27,VE821
RPE1_hTER_P53,ANK3,-1.68,0.0466,1.13,VE821
RPE1_hTER_P53,ANKAR,-0.46,0.322,1.16,VE821
RPE1_hTER_P53,ANKDD1A,0.44,0.67,0.99,VE821
RPE1_hTER_P53,ANKDD1B,-0.04,0.482,1.06,VE821
RPE1_hTER_P53,ANKEF1,0.48,0.684,0.987,VE821
RPE1_hTER_P53,ANKFN1,-0.46,0.321,1.16,VE821
RPE1_hTER_P53,ANKFY1,-1.32,0.0928,1.29,VE821
RPE1_hTER_P53,ANKH,-1.89,0.0297,0.955,VE821
RPE1_hTER_P53,ANKIB1,-0.09,0.463,1.07,VE821
RPE1_hTER_P53,ANKK1,-0.35,0.362,1.13,VE821
RPE1_hTER_P53,ANKLE1,1.46,0.927,0.977,VE821
RPE1_hTER_P53,ANKLE2,0.4,0.656,0.992,VE821
RPE1_hTER_P53,ANKMY1,0.48,0.685,0.987,VE821
RPE1_hTER_P53,ANKMY2,-1.67,0.0479,1.13,VE821
RPE1_hTER_P53,ANKRA2,-0.63,0.265,1.19,VE821
RPE1_hTER_P53,ANKRD1,-0.72,0.236,1.21,VE821
RPE1_hTER_P53,ANKRD10,-1.49,0.0675,1.23,VE821
RPE1_hTER_P53,ANKRD11,-0.3,0.382,1.11,VE821
RPE1_hTER_P53,ANKRD12,-0.42,0.338,1.15,VE821
RPE1_hTER_P53,ANKRD13A,-1.32,0.0926,1.29,VE821
RPE1_hTER_P53,ANKRD13B,0.52,0.699,0.984,VE821
RPE1_hTER_P53,ANKRD13C,-0.02,0.491,1.06,VE821
RPE1_hTER_P53,ANKRD13D,-1.33,0.0918,1.3,VE821
RPE1_hTER_P53,ANKRD16,-1.41,0.08,1.28,VE821
RPE1_hTER_P53,ANKRD17,-1.86,0.0316,0.972,VE821
RPE1_hTER_P53,ANKRD2,-0.19,0.425,1.09,VE821
RPE1_hTER_P53,ANKRD22,-0.08,0.469,1.07,VE821
RPE1_hTER_P53,ANKRD23,-0.74,0.229,1.23,VE821
RPE1_hTER_P53,ANKRD24,0.26,0.603,1.01,VE821
RPE1_hTER_P53,ANKRD26,-0.8,0.213,1.24,VE821
RPE1_hTER_P53,ANKRD27,0.84,0.801,0.968,VE821
RPE1_hTER_P53,ANKRD28,0.16,0.564,1.03,VE821
RPE1_hTER_P53,ANKRD29,-1.57,0.058,1.19,VE821
RPE1_hTER_P53,ANKRD30B,-0.26,0.399,1.1,VE821
RPE1_hTER_P53,ANKRD31,0.84,0.799,0.968,VE821
RPE1_hTER_P53,ANKRD32,0.85,0.802,0.968,VE821
RPE1_hTER_P53,ANKRD33,0.09,0.537,1.03,VE821
RPE1_hTER_P53,ANKRD33B,0.26,0.602,1.01,VE821
RPE1_hTER_P53,ANKRD34A,-0.07,0.472,1.07,VE821
RPE1_hTER_P53,ANKRD34B,0.68,0.753,0.974,VE821
RPE1_hTER_P53,ANKRD34C,0.24,0.594,1.01,VE821
RPE1_hTER_P53,ANKRD35,0.14,0.556,1.03,VE821
RPE1_hTER_P53,ANKRD36C,-1.74,0.0413,1.08,VE821
RPE1_hTER_P53,ANKRD37,0.73,0.767,0.971,VE821
RPE1_hTER_P53,ANKRD39,-0.31,0.379,1.11,VE821
RPE1_hTER_P53,ANKRD40,-1.26,0.103,1.28,VE821
RPE1_hTER_P53,ANKRD42,-0.26,0.398,1.1,VE821
RPE1_hTER_P53,ANKRD44,-0.29,0.386,1.11,VE821
RPE1_hTER_P53,ANKRD45,-0.42,0.339,1.15,VE821
RPE1_hTER_P53,ANKRD46,-1.11,0.133,1.26,VE821
RPE1_hTER_P53,ANKRD49,-4.28,0.00000916,0.00235,VE821
RPE1_hTER_P53,ANKRD50,0.76,0.775,0.97,VE821
RPE1_hTER_P53,ANKRD52,1.26,0.896,0.972,VE821
RPE1_hTER_P53,ANKRD53,-0.12,0.453,1.08,VE821
RPE1_hTER_P53,ANKRD54,-1.11,0.133,1.26,VE821
RPE1_hTER_P53,ANKRD55,-0.43,0.335,1.15,VE821
RPE1_hTER_P53,ANKRD6,0.21,0.584,1.02,VE821
RPE1_hTER_P53,ANKRD61,-0.24,0.404,1.1,VE821
RPE1_hTER_P53,ANKRD62,-1.41,0.0798,1.28,VE821
RPE1_hTER_P53,ANKRD63,0,0.499,1.06,VE821
RPE1_hTER_P53,ANKRD65,0.48,0.683,0.987,VE821
RPE1_hTER_P53,ANKRD66,0.29,0.612,1,VE821
RPE1_hTER_P53,ANKRD7,0.89,0.812,0.968,VE821
RPE1_hTER_P53,ANKRD9,0.55,0.71,0.982,VE821
RPE1_hTER_P53,ANKS1A,0.66,0.746,0.975,VE821
RPE1_hTER_P53,ANKS1B,1.61,0.947,0.981,VE821
RPE1_hTER_P53,ANKS3,3.4,1,1,VE821
RPE1_hTER_P53,ANKS4B,-1.55,0.0611,1.19,VE821
RPE1_hTER_P53,ANKS6,-0.74,0.23,1.23,VE821
RPE1_hTER_P53,ANKUB1,-0.7,0.243,1.21,VE821
RPE1_hTER_P53,ANKZF1,1.03,0.849,0.968,VE821
RPE1_hTER_P53,ANLN,-0.43,0.334,1.15,VE821
RPE1_hTER_P53,ANO1,0.86,0.804,0.968,VE821
RPE1_hTER_P53,ANO10,-0.54,0.295,1.18,VE821
RPE1_hTER_P53,ANO2,-0.38,0.353,1.13,VE821
RPE1_hTER_P53,ANO3,-0.07,0.471,1.07,VE821
RPE1_hTER_P53,ANO4,-0.23,0.41,1.09,VE821
RPE1_hTER_P53,ANO5,0.12,0.548,1.03,VE821
RPE1_hTER_P53,ANO6,0.37,0.644,0.996,VE821
RPE1_hTER_P53,ANO7,0.54,0.705,0.982,VE821
RPE1_hTER_P53,ANO8,-0.21,0.416,1.09,VE821
RPE1_hTER_P53,ANO9,2.38,0.991,0.996,VE821
RPE1_hTER_P53,ANP32A,2.07,0.981,0.991,VE821
RPE1_hTER_P53,ANP32E,-0.28,0.392,1.11,VE821
RPE1_hTER_P53,ANPEP,0.44,0.67,0.99,VE821
RPE1_hTER_P53,ANTXR1,0.43,0.665,0.989,VE821
RPE1_hTER_P53,ANTXR2,1.47,0.929,0.978,VE821
RPE1_hTER_P53,ANTXRL,0.22,0.587,1.02,VE821
RPE1_hTER_P53,ANXA1,0.12,0.546,1.03,VE821
RPE1_hTER_P53,ANXA10,-0.76,0.225,1.23,VE821
RPE1_hTER_P53,ANXA11,-0.06,0.478,1.06,VE821
RPE1_hTER_P53,ANXA13,0.88,0.81,0.968,VE821
RPE1_hTER_P53,ANXA2R,-0.09,0.465,1.07,VE821
RPE1_hTER_P53,ANXA3,0.38,0.646,0.995,VE821
RPE1_hTER_P53,ANXA4,0.68,0.753,0.974,VE821
RPE1_hTER_P53,ANXA5,-1.8,0.0356,1.01,VE821
RPE1_hTER_P53,ANXA6,0.46,0.676,0.989,VE821
RPE1_hTER_P53,ANXA7,-0.23,0.41,1.09,VE821
RPE1_hTER_P53,ANXA9,0.87,0.807,0.968,VE821
RPE1_hTER_P53,AOAH,0.85,0.802,0.968,VE821
RPE1_hTER_P53,AOC2,-0.97,0.165,1.26,VE821
RPE1_hTER_P53,AOC3,0.52,0.697,0.984,VE821
RPE1_hTER_P53,AOX1,-0.31,0.377,1.11,VE821
RPE1_hTER_P53,AP1AR,-0.3,0.381,1.11,VE821
RPE1_hTER_P53,AP1B1,0.6,0.726,0.978,VE821
RPE1_hTER_P53,AP1G1,0.4,0.654,0.993,VE821
RPE1_hTER_P53,AP1G2,-0.51,0.304,1.17,VE821
RPE1_hTER_P53,AP1M1,0.81,0.791,0.97,VE821
RPE1_hTER_P53,AP1M2,-1.33,0.0923,1.3,VE821
RPE1_hTER_P53,AP1S1,-0.28,0.391,1.11,VE821
RPE1_hTER_P53,AP1S3,-0.43,0.333,1.15,VE821
RPE1_hTER_P53,AP2A1,-1.01,0.157,1.26,VE821
RPE1_hTER_P53,AP2A2,-0.42,0.336,1.15,VE821
RPE1_hTER_P53,AP2B1,-1.88,0.0302,0.96,VE821
RPE1_hTER_P53,AP2M1,-1.08,0.14,1.26,VE821
RPE1_hTER_P53,AP2S1,-4.4,0.00000529,0.00145,VE821
RPE1_hTER_P53,AP3B1,-2.25,0.0123,0.657,VE821
RPE1_hTER_P53,AP3B2,0.25,0.598,1.01,VE821
RPE1_hTER_P53,AP3D1,-1.09,0.138,1.26,VE821
RPE1_hTER_P53,AP3M1,-1.09,0.138,1.26,VE821
RPE1_hTER_P53,AP3M2,-0.27,0.395,1.1,VE821
RPE1_hTER_P53,AP3S2,-0.16,0.437,1.08,VE821
RPE1_hTER_P53,AP4B1,-0.16,0.437,1.08,VE821
RPE1_hTER_P53,AP4E1,1.35,0.912,0.974,VE821
RPE1_hTER_P53,AP4M1,-0.05,0.479,1.06,VE821
RPE1_hTER_P53,AP5B1,-0.17,0.433,1.08,VE821
RPE1_hTER_P53,AP5M1,-0.49,0.312,1.17,VE821
RPE1_hTER_P53,AP5S1,0.89,0.814,0.967,VE821
RPE1_hTER_P53,AP5Z1,-0.65,0.256,1.2,VE821
RPE1_hTER_P53,APAF1,0.37,0.643,0.996,VE821
RPE1_hTER_P53,APBA1,-0.46,0.323,1.16,VE821
RPE1_hTER_P53,APBA2,-0.28,0.39,1.11,VE821
RPE1_hTER_P53,APBA3,-1.08,0.14,1.26,VE821
RPE1_hTER_P53,APBB1,-0.96,0.168,1.26,VE821
RPE1_hTER_P53,APBB1IP,-0.43,0.334,1.15,VE821
RPE1_hTER_P53,APBB2,0.23,0.59,1.01,VE821
RPE1_hTER_P53,APBB3,0.97,0.835,0.968,VE821
RPE1_hTER_P53,APC,0.49,0.686,0.987,VE821
RPE1_hTER_P53,APC2,1.39,0.918,0.975,VE821
RPE1_hTER_P53,APCDD1,0.28,0.609,1.01,VE821
RPE1_hTER_P53,APCDD1L,0.95,0.829,0.967,VE821
RPE1_hTER_P53,APCS,0.47,0.681,0.988,VE821
RPE1_hTER_P53,APEH,0.06,0.523,1.04,VE821
RPE1_hTER_P53,APEX1,-2.12,0.0171,0.772,VE821
RPE1_hTER_P53,APEX2,-2.24,0.0125,0.667,VE821
RPE1_hTER_P53,APH1A,-0.93,0.176,1.25,VE821
RPE1_hTER_P53,APH1B,1.56,0.941,0.979,VE821
RPE1_hTER_P53,APLF,-1.51,0.0655,1.21,VE821
RPE1_hTER_P53,APLN,0.25,0.6,1.01,VE821
RPE1_hTER_P53,APLNR,-0.06,0.475,1.06,VE821
RPE1_hTER_P53,APLP1,1.13,0.87,0.969,VE821
RPE1_hTER_P53,APLP2,0.79,0.786,0.971,VE821
RPE1_hTER_P53,APMAP,0.24,0.593,1.01,VE821
RPE1_hTER_P53,APOA1,-0.95,0.171,1.25,VE821
RPE1_hTER_P53,APOA1BP,0.08,0.532,1.03,VE821
RPE1_hTER_P53,APOA2,-0.17,0.433,1.08,VE821
RPE1_hTER_P53,APOA4,-0.24,0.407,1.09,VE821
RPE1_hTER_P53,APOA5,0.36,0.641,0.997,VE821
RPE1_hTER_P53,APOB,-0.85,0.197,1.24,VE821
RPE1_hTER_P53,APOBEC1,-2.72,0.00326,0.285,VE821
RPE1_hTER_P53,APOBEC2,0.59,0.721,0.98,VE821
RPE1_hTER_P53,APOBEC3A,-1.19,0.118,1.27,VE821
RPE1_hTER_P53,APOBEC3D,0.59,0.721,0.98,VE821
RPE1_hTER_P53,APOBEC3G,1.33,0.909,0.974,VE821
RPE1_hTER_P53,APOBEC3H,-0.65,0.258,1.2,VE821
RPE1_hTER_P53,APOBR,0.46,0.678,0.989,VE821
RPE1_hTER_P53,APOC3,-0.53,0.299,1.17,VE821
RPE1_hTER_P53,APOC4,0.28,0.612,1,VE821
RPE1_hTER_P53,APOD,0.17,0.568,1.03,VE821
RPE1_hTER_P53,APOE,2.65,0.996,0.998,VE821
RPE1_hTER_P53,APOF,-0.62,0.266,1.19,VE821
RPE1_hTER_P53,APOH,-0.73,0.233,1.22,VE821
RPE1_hTER_P53,APOL1,1.03,0.849,0.968,VE821
RPE1_hTER_P53,APOL2,0.02,0.508,1.05,VE821
RPE1_hTER_P53,APOL3,-0.48,0.314,1.16,VE821
RPE1_hTER_P53,APOL5,0.13,0.552,1.03,VE821
RPE1_hTER_P53,APOL6,0.96,0.832,0.968,VE821
RPE1_hTER_P53,APOLD1,-0.58,0.28,1.19,VE821
RPE1_hTER_P53,APOM,0.24,0.593,1.01,VE821
RPE1_hTER_P53,APOO,-0.26,0.399,1.1,VE821
RPE1_hTER_P53,APOOL,0.97,0.833,0.968,VE821
RPE1_hTER_P53,APP,-1.28,0.1,1.29,VE821
RPE1_hTER_P53,APPBP2,0.03,0.513,1.05,VE821
RPE1_hTER_P53,APPL1,1.06,0.855,0.968,VE821
RPE1_hTER_P53,APPL2,0.05,0.519,1.04,VE821
RPE1_hTER_P53,APRT,-1.75,0.0399,1.06,VE821
RPE1_hTER_P53,APTX,-0.11,0.458,1.07,VE821
RPE1_hTER_P53,AQP1,-0.91,0.182,1.25,VE821
RPE1_hTER_P53,AQP10,0.77,0.778,0.97,VE821
RPE1_hTER_P53,AQP11,0.76,0.775,0.97,VE821
RPE1_hTER_P53,AQP2,1.38,0.916,0.975,VE821
RPE1_hTER_P53,AQP3,-0.47,0.32,1.16,VE821
RPE1_hTER_P53,AQP4,-0.47,0.319,1.16,VE821
RPE1_hTER_P53,AQP5,0.33,0.628,1,VE821
RPE1_hTER_P53,AQP6,-0.5,0.309,1.17,VE821
RPE1_hTER_P53,AQP8,-1.45,0.0734,1.25,VE821
RPE1_hTER_P53,AQP9,1.03,0.849,0.968,VE821
RPE1_hTER_P53,AQR,2.15,0.984,0.993,VE821
RPE1_hTER_P53,AR,-0.97,0.166,1.26,VE821
RPE1_hTER_P53,ARAF,0.03,0.514,1.05,VE821
RPE1_hTER_P53,ARAP1,-0.94,0.173,1.25,VE821
RPE1_hTER_P53,ARAP2,0.58,0.721,0.98,VE821
RPE1_hTER_P53,ARAP3,0.28,0.611,1.01,VE821
RPE1_hTER_P53,ARC,0.73,0.768,0.971,VE821
RPE1_hTER_P53,ARCN1,-0.01,0.498,1.06,VE821
RPE1_hTER_P53,AREL1,0.23,0.589,1.02,VE821
RPE1_hTER_P53,ARF1,1.27,0.898,0.972,VE821
RPE1_hTER_P53,ARF3,0.76,0.776,0.97,VE821
RPE1_hTER_P53,ARF5,0.15,0.56,1.03,VE821
RPE1_hTER_P53,ARFGAP1,0.78,0.781,0.97,VE821
RPE1_hTER_P53,ARFGAP2,1.55,0.939,0.979,VE821
RPE1_hTER_P53,ARFGAP3,0.25,0.597,1.01,VE821
RPE1_hTER_P53,ARFGEF1,-0.12,0.451,1.08,VE821
RPE1_hTER_P53,ARFGEF2,0.27,0.605,1.01,VE821
RPE1_hTER_P53,ARFIP2,-2.18,0.0147,0.732,VE821
RPE1_hTER_P53,ARFRP1,-0.5,0.309,1.17,VE821
RPE1_hTER_P53,ARG1,-1.13,0.129,1.27,VE821
RPE1_hTER_P53,ARG2,0.24,0.594,1.01,VE821
RPE1_hTER_P53,ARGLU1,-0.89,0.188,1.25,VE821
RPE1_hTER_P53,ARHGAP1,-1.02,0.153,1.27,VE821
RPE1_hTER_P53,ARHGAP10,1.59,0.945,0.981,VE821
RPE1_hTER_P53,ARHGAP11A,0.61,0.731,0.977,VE821
RPE1_hTER_P53,ARHGAP12,-0.14,0.446,1.08,VE821
RPE1_hTER_P53,ARHGAP15,0.14,0.555,1.03,VE821
RPE1_hTER_P53,ARHGAP17,0.84,0.799,0.968,VE821
RPE1_hTER_P53,ARHGAP18,-0.62,0.268,1.19,VE821
RPE1_hTER_P53,ARHGAP19,-0.32,0.376,1.11,VE821
RPE1_hTER_P53,ARHGAP20,-1.39,0.0818,1.3,VE821
RPE1_hTER_P53,ARHGAP21,-0.25,0.401,1.1,VE821
RPE1_hTER_P53,ARHGAP22,-0.01,0.497,1.06,VE821
RPE1_hTER_P53,ARHGAP23,0.4,0.655,0.993,VE821
RPE1_hTER_P53,ARHGAP24,0.62,0.733,0.976,VE821
RPE1_hTER_P53,ARHGAP25,0.11,0.542,1.03,VE821
